SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
17967,04/23/2020,Prince Edward Island,Canada,2020-04-24 03:31:35,26,0,0
17968,04/23/2020,Puerto Rico,US,2020-04-24 03:31:35,1416,69,0
17969,04/23/2020,Qinghai,Mainland China,2020-04-24 03:31:35,18,0,18
17970,04/23/2020,Quebec,Canada,2020-04-24 03:31:35,21838,1243,0
17971,04/23/2020,Queensland,Australia,2020-04-24 03:31:35,1026,6,738
17972,04/23/2020,Recovered,Canada,2020-04-24 03:31:35,0,0,14761
17973,04/23/2020,Recovered,US,2020-04-24 03:31:35,0,0,80203
17974,04/23/2020,Reunion,France,2020-04-24 03:31:35,412,0,238
17975,04/23/2020,Rhode Island,US,2020-04-24 03:31:35,6256,189,0
17976,04/23/2020,Saint Barthelemy,France,2020-04-24 03:31:35,6,0,6
17977,04/23/2020,Saint Pierre and Miquelon,France,2020-04-24 03:31:35,1,0,0
17978,04/23/2020,Saskatchewan,Canada,2020-04-24 03:31:35,331,4,0
17979,04/23/2020,Shaanxi,Mainland China,2020-04-24 03:31:35,279,3,253
17980,04/23/2020,Shandong,Mainland China,2020-04-24 03:31:35,787,7,766
17981,04/23/2020,Shanghai,Mainland China,2020-04-24 03:31:35,641,7,533
17982,04/23/2020,Shanxi,Mainland China,2020-04-24 03:31:35,197,0,142
17983,04/23/2020,Sichuan,Mainland China,2020-04-24 03:31:35,561,3,558
17984,04/23/2020,Sint Maarten,Netherlands,2020-04-24 03:31:35,73,12,22
17985,04/23/2020,South Australia,Australia,2020-04-24 03:31:35,438,4,331
17986,04/23/2020,South Carolina,US,2020-04-24 03:31:35,4917,150,0
17987,04/23/2020,South Dakota,US,2020-04-24 03:31:35,1956,9,0
17988,04/23/2020,St Martin,France,2020-04-24 03:31:35,38,2,19
17989,04/23/2020,Tasmania,Australia,2020-04-24 03:31:35,207,8,67
17990,04/23/2020,Tennessee,US,2020-04-24 03:31:35,8266,171,0
17991,04/23/2020,Texas,US,2020-04-24 03:31:35,22650,604,0
17992,04/23/2020,Tianjin,Mainland China,2020-04-24 03:31:35,189,3,179
17993,04/23/2020,Tibet,Mainland China,2020-04-24 03:31:35,1,0,1
17994,04/23/2020,Turks and Caicos Islands,UK,2020-04-24 03:31:35,11,1,4
17995,04/23/2020,Utah,US,2020-04-24 03:31:35,3612,35,0
17996,04/23/2020,Vermont,US,2020-04-24 03:31:35,825,43,0
17997,04/23/2020,Victoria,Australia,2020-04-24 03:31:35,1337,16,1172
17998,04/23/2020,Virgin Islands,US,2020-04-24 03:31:35,54,3,0
17999,04/23/2020,Virginia,US,2020-04-24 03:31:35,10998,373,0
18000,04/23/2020,Washington,US,2020-04-24 03:31:35,12753,711,0
18001,04/23/2020,West Virginia,US,2020-04-24 03:31:35,981,31,0
18002,04/23/2020,Western Australia,Australia,2020-04-24 03:31:35,546,7,340
18003,04/23/2020,Wisconsin,US,2020-04-24 03:31:35,5052,258,0
18004,04/23/2020,Wyoming,US,2020-04-24 03:31:35,453,7,0
18005,04/23/2020,Xinjiang,Mainland China,2020-04-24 03:31:35,76,3,73
18006,04/23/2020,Yukon,Canada,2020-04-24 03:31:35,11,0,0
18007,04/23/2020,Yunnan,Mainland China,2020-04-24 03:31:35,184,2,180
18008,04/23/2020,Zhejiang,Mainland China,2020-04-24 03:31:35,1268,1,1256
18009,04/24/2020,,Afghanistan,2020-04-25 06:31:19,1351,43,188
18010,04/24/2020,,Albania,2020-04-25 06:31:19,678,27,394
18011,04/24/2020,,Algeria,2020-04-25 06:31:19,3127,415,1408
18012,04/24/2020,,Andorra,2020-04-25 06:31:19,731,40,344
18013,04/24/2020,,Angola,2020-04-25 06:31:19,25,2,6
18014,04/24/2020,,Antigua and Barbuda,2020-04-25 06:31:19,24,3,11
18015,04/24/2020,,Argentina,2020-04-25 06:31:19,3607,176,976
18016,04/24/2020,,Armenia,2020-04-25 06:31:19,1596,27,728
18017,04/24/2020,,Austria,2020-04-25 06:31:19,15071,530,11872
18018,04/24/2020,,Azerbaijan,2020-04-25 06:31:19,1592,21,1013
18019,04/24/2020,,Bahamas,2020-04-25 06:31:19,73,11,15
18020,04/24/2020,,Bahrain,2020-04-25 06:31:19,2518,8,1113
18021,04/24/2020,,Bangladesh,2020-04-25 06:31:19,4689,131,112
18022,04/24/2020,,Barbados,2020-04-25 06:31:19,77,6,31
18023,04/24/2020,,Belarus,2020-04-25 06:31:19,8773,63,1120
18024,04/24/2020,,Belgium,2020-04-25 06:31:19,44293,6679,10122
18025,04/24/2020,,Belize,2020-04-25 06:31:19,18,2,5
18026,04/24/2020,,Benin,2020-04-25 06:31:19,54,1,27
18027,04/24/2020,,Bhutan,2020-04-25 06:31:19,7,0,3
18028,04/24/2020,,Bolivia,2020-04-25 06:31:19,807,44,54
18029,04/24/2020,,Bosnia and Herzegovina,2020-04-25 06:31:19,1421,55,538
18030,04/24/2020,,Botswana,2020-04-25 06:31:19,22,1,0
18031,04/24/2020,,Brazil,2020-04-25 06:31:19,54043,3704,27655
18032,04/24/2020,,Brunei,2020-04-25 06:31:19,138,1,120
18033,04/24/2020,,Bulgaria,2020-04-25 06:31:19,1234,54,197
18034,04/24/2020,,Burkina Faso,2020-04-25 06:31:19,629,41,425
18035,04/24/2020,,Burma,2020-04-25 06:31:19,144,5,9
18036,04/24/2020,,Burundi,2020-04-25 06:31:19,11,1,4
18037,04/24/2020,,Cabo Verde,2020-04-25 06:31:19,88,1,1
18038,04/24/2020,,Cambodia,2020-04-25 06:31:19,122,0,117
18039,04/24/2020,,Cameroon,2020-04-25 06:31:19,1430,43,668
18040,04/24/2020,,Central African Republic,2020-04-25 06:31:19,16,0,10
18041,04/24/2020,,Chad,2020-04-25 06:31:19,40,0,8
18042,04/24/2020,,Chile,2020-04-25 06:31:19,12306,174,6327
18043,04/24/2020,,Colombia,2020-04-25 06:31:19,4881,225,1003
18044,04/24/2020,,Congo (Brazzaville),2020-04-25 06:31:19,200,6,19
18045,04/24/2020,,Congo (Kinshasa),2020-04-25 06:31:19,394,25,48
18046,04/24/2020,,Costa Rica,2020-04-25 06:31:19,687,6,216
18047,04/24/2020,,Croatia,2020-04-25 06:31:19,2009,51,982
18048,04/24/2020,,Cuba,2020-04-25 06:31:19,1285,49,416
18049,04/24/2020,,Cyprus,2020-04-25 06:31:19,804,14,98
18050,04/24/2020,,Czech Republic,2020-04-25 06:31:19,7273,214,2371
18051,04/24/2020,,Denmark,2020-04-25 06:31:19,8210,403,5526
18052,04/24/2020,,Diamond Princess,2020-04-25 06:31:19,712,13,645
18053,04/24/2020,,Djibouti,2020-04-25 06:31:19,999,2,330
18054,04/24/2020,,Dominica,2020-04-25 06:31:19,16,0,10
18055,04/24/2020,,Dominican Republic,2020-04-25 06:31:19,5749,267,763
18056,04/24/2020,,Ecuador,2020-04-25 06:31:19,22719,576,1366
18057,04/24/2020,,Egypt,2020-04-25 06:31:19,4092,294,1075
18058,04/24/2020,,El Salvador,2020-04-25 06:31:19,274,8,75
18059,04/24/2020,,Equatorial Guinea,2020-04-25 06:31:19,214,1,7
18060,04/24/2020,,Eritrea,2020-04-25 06:31:19,39,0,11
18061,04/24/2020,,Estonia,2020-04-25 06:31:19,1605,46,206
18062,04/24/2020,,Eswatini,2020-04-25 06:31:19,36,1,10
18063,04/24/2020,,Ethiopia,2020-04-25 06:31:19,117,3,25
18064,04/24/2020,,Fiji,2020-04-25 06:31:19,18,0,10
18065,04/24/2020,,Finland,2020-04-25 06:31:19,4395,177,2500
18066,04/24/2020,,France,2020-04-25 06:31:19,158636,22245,43493
18067,04/24/2020,,Gabon,2020-04-25 06:31:19,172,3,26
18068,04/24/2020,,Gambia,2020-04-25 06:31:19,10,1,8
18069,04/24/2020,,Georgia,2020-04-25 06:31:19,444,5,132
18070,04/24/2020,,Germany,2020-04-25 06:31:19,154999,5760,109800
18071,04/24/2020,,Ghana,2020-04-25 06:31:19,1279,10,134
18072,04/24/2020,,Greece,2020-04-25 06:31:19,2490,130,577
18073,04/24/2020,,Grenada,2020-04-25 06:31:19,15,0,7
18074,04/24/2020,,Guatemala,2020-04-25 06:31:19,430,11,30
18075,04/24/2020,,Guinea,2020-04-25 06:31:19,954,6,191
18076,04/24/2020,,Guinea-Bissau,2020-04-25 06:31:19,52,0,3
18077,04/24/2020,,Guyana,2020-04-25 06:31:19,73,7,12
18078,04/24/2020,,Haiti,2020-04-25 06:31:19,72,6,6
18079,04/24/2020,,Holy See,2020-04-25 06:31:19,9,0,2
18080,04/24/2020,,Honduras,2020-04-25 06:31:19,591,55,58
18081,04/24/2020,,Hungary,2020-04-25 06:31:19,2443,262,458
18082,04/24/2020,,Iceland,2020-04-25 06:31:19,1789,10,1542
18083,04/24/2020,,India,2020-04-25 06:31:19,24530,780,5498
18084,04/24/2020,,Indonesia,2020-04-25 06:31:19,8211,689,1002
18085,04/24/2020,,Iran,2020-04-25 06:31:19,88194,5574,66599
18086,04/24/2020,,Iraq,2020-04-25 06:31:19,1708,86,1204
18087,04/24/2020,,Ireland,2020-04-25 06:31:19,18184,1014,9233
18088,04/24/2020,,Israel,2020-04-25 06:31:19,15058,194,6003
18089,04/24/2020,,Italy,2020-04-25 06:31:19,192994,25969,60498
18090,04/24/2020,,Ivory Coast,2020-04-25 06:31:19,1077,14,419
18091,04/24/2020,,Jamaica,2020-04-25 06:31:19,288,7,28
18092,04/24/2020,,Japan,2020-04-25 06:31:19,12829,345,1530
18093,04/24/2020,,Jordan,2020-04-25 06:31:19,441,7,326
18094,04/24/2020,,Kazakhstan,2020-04-25 06:31:19,2482,25,604
18095,04/24/2020,,Kenya,2020-04-25 06:31:19,336,14,94
18096,04/24/2020,,Kosovo,2020-04-25 06:31:19,510,12,93
18097,04/24/2020,,Kuwait,2020-04-25 06:31:19,2614,15,613
18098,04/24/2020,,Kyrgyzstan,2020-04-25 06:31:19,665,8,345
18099,04/24/2020,,Laos,2020-04-25 06:31:19,19,0,4
18100,04/24/2020,,Latvia,2020-04-25 06:31:19,784,12,267
18101,04/24/2020,,Lebanon,2020-04-25 06:31:19,696,22,140
18102,04/24/2020,,Liberia,2020-04-25 06:31:19,117,8,25
18103,04/24/2020,,Libya,2020-04-25 06:31:19,61,2,18
18104,04/24/2020,,Liechtenstein,2020-04-25 06:31:19,81,1,55
18105,04/24/2020,,Lithuania,2020-04-25 06:31:19,1410,40,430
18106,04/24/2020,,Luxembourg,2020-04-25 06:31:19,3695,85,3007
18107,04/24/2020,,MS Zaandam,2020-04-25 06:31:19,9,2,0
18108,04/24/2020,,Madagascar,2020-04-25 06:31:19,122,0,61
18109,04/24/2020,,Malawi,2020-04-25 06:31:19,33,3,4
18110,04/24/2020,,Malaysia,2020-04-25 06:31:19,5691,96,3663
18111,04/24/2020,,Maldives,2020-04-25 06:31:19,129,0,16
18112,04/24/2020,,Mali,2020-04-25 06:31:19,325,21,87
18113,04/24/2020,,Malta,2020-04-25 06:31:19,447,3,223
18114,04/24/2020,,Mauritania,2020-04-25 06:31:19,7,1,6
18115,04/24/2020,,Mauritius,2020-04-25 06:31:19,331,9,285
18116,04/24/2020,,Mexico,2020-04-25 06:31:19,12872,1221,7149
18117,04/24/2020,,Moldova,2020-04-25 06:31:19,3110,84,755
18118,04/24/2020,,Monaco,2020-04-25 06:31:19,94,4,41
18119,04/24/2020,,Mongolia,2020-04-25 06:31:19,37,0,9
18120,04/24/2020,,Montenegro,2020-04-25 06:31:19,319,6,123
18121,04/24/2020,,Morocco,2020-04-25 06:31:19,3758,158,486
18122,04/24/2020,,Mozambique,2020-04-25 06:31:19,65,0,12
18123,04/24/2020,,Namibia,2020-04-25 06:31:19,16,0,7
18124,04/24/2020,,Nepal,2020-04-25 06:31:19,49,0,11
18125,04/24/2020,,Netherlands,2020-04-25 06:31:19,36535,4289,0
18126,04/24/2020,,New Zealand,2020-04-25 06:31:19,1461,18,1118
18127,04/24/2020,,Nicaragua,2020-04-25 06:31:19,11,3,7
18128,04/24/2020,,Niger,2020-04-25 06:31:19,681,24,289
18129,04/24/2020,,Nigeria,2020-04-25 06:31:19,1095,32,208
18130,04/24/2020,,North Macedonia,2020-04-25 06:31:19,1326,57,337
18131,04/24/2020,,Norway,2020-04-25 06:31:19,7463,199,32
18132,04/24/2020,,Oman,2020-04-25 06:31:19,1790,10,325
18133,04/24/2020,,Pakistan,2020-04-25 06:31:19,11940,253,2755
18134,04/24/2020,,Panama,2020-04-25 06:31:19,5338,154,319
18135,04/24/2020,,Papua New Guinea,2020-04-25 06:31:19,8,0,0
18136,04/24/2020,,Paraguay,2020-04-25 06:31:19,223,9,78
18137,04/24/2020,,Peru,2020-04-25 06:31:19,21648,634,7496
18138,04/24/2020,,Philippines,2020-04-25 06:31:19,7192,477,762
18139,04/24/2020,,Poland,2020-04-25 06:31:19,10892,494,1944
18140,04/24/2020,,Portugal,2020-04-25 06:31:19,22797,854,1228
18141,04/24/2020,,Qatar,2020-04-25 06:31:19,8525,10,809
18142,04/24/2020,,Romania,2020-04-25 06:31:19,10417,567,2817
18143,04/24/2020,,Russia,2020-04-25 06:31:19,68622,615,5568
18144,04/24/2020,,Rwanda,2020-04-25 06:31:19,176,0,87
18145,04/24/2020,,Saint Kitts and Nevis,2020-04-25 06:31:19,15,0,2
18146,04/24/2020,,Saint Lucia,2020-04-25 06:31:19,15,0,15
18147,04/24/2020,,Saint Vincent and the Grenadines,2020-04-25 06:31:19,14,0,5
18148,04/24/2020,,San Marino,2020-04-25 06:31:19,513,40,64
18149,04/24/2020,,Sao Tome and Principe,2020-04-25 06:31:19,4,0,0
18150,04/24/2020,,Saudi Arabia,2020-04-25 06:31:19,15102,127,2049
18151,04/24/2020,,Senegal,2020-04-25 06:31:19,545,7,262
18152,04/24/2020,,Serbia,2020-04-25 06:31:19,6630,125,870
18153,04/24/2020,,Seychelles,2020-04-25 06:31:19,11,0,6
18154,04/24/2020,,Sierra Leone,2020-04-25 06:31:19,82,2,10
18155,04/24/2020,,Singapore,2020-04-25 06:31:19,12075,12,956
18156,04/24/2020,,Slovakia,2020-04-25 06:31:19,1360,17,355
18157,04/24/2020,,Slovenia,2020-04-25 06:31:19,1373,80,211
18158,04/24/2020,,Somalia,2020-04-25 06:31:19,328,16,8
18159,04/24/2020,,South Africa,2020-04-25 06:31:19,4220,79,1473
18160,04/24/2020,,South Korea,2020-04-25 06:31:19,10718,240,8635
18161,04/24/2020,,South Sudan,2020-04-25 06:31:19,5,0,0
18162,04/24/2020,,Spain,2020-04-25 06:31:19,219764,22524,92355
18163,04/24/2020,,Sri Lanka,2020-04-25 06:31:19,420,7,109
18164,04/24/2020,,Sudan,2020-04-25 06:31:19,174,16,14
18165,04/24/2020,,Suriname,2020-04-25 06:31:19,10,1,7
18166,04/24/2020,,Sweden,2020-04-25 06:31:19,17567,2152,1005
18167,04/24/2020,,Switzerland,2020-04-25 06:31:19,28677,1589,21000
18168,04/24/2020,,Syria,2020-04-25 06:31:19,42,3,6
18169,04/24/2020,,Taiwan,2020-04-25 06:31:19,428,6,264
18170,04/24/2020,,Tanzania,2020-04-25 06:31:19,299,10,48
18171,04/24/2020,,Thailand,2020-04-25 06:31:19,2907,51,2547
18172,04/24/2020,,Timor-Leste,2020-04-25 06:31:19,24,0,2
18173,04/24/2020,,Togo,2020-04-25 06:31:19,90,6,59
18174,04/24/2020,,Trinidad and Tobago,2020-04-25 06:31:19,115,8,48
18175,04/24/2020,,Tunisia,2020-04-25 06:31:19,922,38,194
18176,04/24/2020,,Turkey,2020-04-25 06:31:19,104912,2600,21737
18177,04/24/2020,,UK,2020-04-25 06:31:19,143464,19506,0
18178,04/24/2020,,Uganda,2020-04-25 06:31:19,75,0,46
18179,04/24/2020,,Ukraine,2020-04-25 06:31:19,7647,193,601
18180,04/24/2020,,United Arab Emirates,2020-04-25 06:31:19,9281,64,1760
18181,04/24/2020,,Uruguay,2020-04-25 06:31:19,563,12,369
18182,04/24/2020,,Uzbekistan,2020-04-25 06:31:19,1804,8,621
18183,04/24/2020,,Venezuela,2020-04-25 06:31:19,318,10,132
18184,04/24/2020,,Vietnam,2020-04-25 06:31:19,270,0,220
18185,04/24/2020,,West Bank and Gaza,2020-04-25 06:31:19,484,4,92
18186,04/24/2020,,Western Sahara,2020-04-25 06:31:19,6,0,5
18187,04/24/2020,,Yemen,2020-04-25 06:31:19,1,0,1
18188,04/24/2020,,Zambia,2020-04-25 06:31:19,84,3,37
18189,04/24/2020,,Zimbabwe,2020-04-25 06:31:19,29,4,2
18190,04/24/2020,Alabama,US,2020-04-25 06:31:19,6026,209,0
18191,04/24/2020,Alaska,US,2020-04-25 06:31:19,339,9,0
18192,04/24/2020,Alberta,Canada,2020-04-25 06:31:19,4017,72,0
18193,04/24/2020,Anguilla,UK,2020-04-25 06:31:19,3,0,1
18194,04/24/2020,Anhui,Mainland China,2020-04-25 06:31:19,991,6,985
18195,04/24/2020,Arizona,US,2020-04-25 06:31:19,6045,266,0
18196,04/24/2020,Arkansas,US,2020-04-25 06:31:19,2810,47,0
18197,04/24/2020,Aruba,Netherlands,2020-04-25 06:31:19,100,2,69
18198,04/24/2020,Australian Capital Territory,Australia,2020-04-25 06:31:19,105,3,88
18199,04/24/2020,Beijing,Mainland China,2020-04-25 06:31:19,593,8,525
18200,04/24/2020,Bermuda,UK,2020-04-25 06:31:19,99,5,39
18201,04/24/2020,Bonaire- Sint Eustatius and Saba,Netherlands,2020-04-25 06:31:19,5,0,0
18202,04/24/2020,British Columbia,Canada,2020-04-25 06:31:19,1853,98,0
18203,04/24/2020,British Virgin Islands,UK,2020-04-25 06:31:19,5,1,3
18204,04/24/2020,California,US,2020-04-25 06:31:19,41355,1621,0
18205,04/24/2020,Cayman Islands,UK,2020-04-25 06:31:19,70,1,8
18206,04/24/2020,Channel Islands,UK,2020-04-25 06:31:19,523,34,295
18207,04/24/2020,Chongqing,Mainland China,2020-04-25 06:31:19,579,6,573
18208,04/24/2020,Colorado,US,2020-04-25 06:31:19,12256,674,0
18209,04/24/2020,Connecticut,US,2020-04-25 06:31:19,23936,1767,0
18210,04/24/2020,Curacao,Netherlands,2020-04-25 06:31:19,16,1,11
18211,04/24/2020,Delaware,US,2020-04-25 06:31:19,3442,100,0
18212,04/24/2020,Diamond Princess cruise ship,Canada,2020-04-25 06:31:19,0,1,0
18213,04/24/2020,Diamond Princess cruise ship,US,2020-04-25 06:31:19,49,0,0
18214,04/24/2020,District of Columbia,US,2020-04-25 06:31:19,3528,153,0
18215,04/24/2020,Falkland Islands (Malvinas),UK,2020-04-25 06:31:19,13,0,11
18216,04/24/2020,Faroe Islands,Denmark,2020-04-25 06:31:19,187,0,178
18217,04/24/2020,Florida,US,2020-04-25 06:31:19,30533,1046,0
18218,04/24/2020,French Guiana,France,2020-04-25 06:31:19,111,1,87
18219,04/24/2020,French Polynesia,France,2020-04-25 06:31:19,57,0,41
18220,04/24/2020,Fujian,Mainland China,2020-04-25 06:31:19,355,1,349
18221,04/24/2020,Gansu,Mainland China,2020-04-25 06:31:19,139,2,137
18222,04/24/2020,Georgia,US,2020-04-25 06:31:19,22491,899,0
18223,04/24/2020,Gibraltar,UK,2020-04-25 06:31:19,133,0,131
18224,04/24/2020,Grand Princess,US,2020-04-25 06:31:19,103,3,0
18225,04/24/2020,Greenland,Denmark,2020-04-25 06:31:19,11,0,11
18226,04/24/2020,Guadeloupe,France,2020-04-25 06:31:19,149,12,82
18227,04/24/2020,Guam,US,2020-04-25 06:31:19,141,5,0
18228,04/24/2020,Guangdong,Mainland China,2020-04-25 06:31:19,1585,8,1534
18229,04/24/2020,Guangxi,Mainland China,2020-04-25 06:31:19,254,2,252
18230,04/24/2020,Guizhou,Mainland China,2020-04-25 06:31:19,147,2,145
18231,04/24/2020,Hainan,Mainland China,2020-04-25 06:31:19,168,6,162
18232,04/24/2020,Hawaii,US,2020-04-25 06:31:19,601,13,0
18233,04/24/2020,Hebei,Mainland China,2020-04-25 06:31:19,328,6,318
18234,04/24/2020,Heilongjiang,Mainland China,2020-04-25 06:31:19,930,13,508
18235,04/24/2020,Henan,Mainland China,2020-04-25 06:31:19,1276,22,1254
18236,04/24/2020,Hong Kong,Hong Kong,2020-04-25 06:31:19,1035,4,725
18237,04/24/2020,Hubei,Mainland China,2020-04-25 06:31:19,68128,4512,63593
18238,04/24/2020,Hunan,Mainland China,2020-04-25 06:31:19,1019,4,1015
18239,04/24/2020,Idaho,US,2020-04-25 06:31:19,1870,54,0
18240,04/24/2020,Illinois,US,2020-04-25 06:31:19,39658,1795,0
18241,04/24/2020,Indiana,US,2020-04-25 06:31:19,13681,741,0
18242,04/24/2020,Inner Mongolia,Mainland China,2020-04-25 06:31:19,197,1,114
18243,04/24/2020,Iowa,US,2020-04-25 06:31:19,4445,107,0
18244,04/24/2020,Isle of Man,UK,2020-04-25 06:31:19,308,18,230
18245,04/24/2020,Jiangsu,Mainland China,2020-04-25 06:31:19,653,0,646
18246,04/24/2020,Jiangxi,Mainland China,2020-04-25 06:31:19,937,1,936
18247,04/24/2020,Jilin,Mainland China,2020-04-25 06:31:19,109,1,99
18248,04/24/2020,Kansas,US,2020-04-25 06:31:19,2959,118,0
18249,04/24/2020,Kentucky,US,2020-04-25 06:31:19,3779,200,0
18250,04/24/2020,Liaoning,Mainland China,2020-04-25 06:31:19,146,2,143
18251,04/24/2020,Louisiana,US,2020-04-25 06:31:19,26140,1660,0
18252,04/24/2020,Macau,Macau,2020-04-25 06:31:19,45,0,27
18253,04/24/2020,Maine,US,2020-04-25 06:31:19,965,47,0
18254,04/24/2020,Manitoba,Canada,2020-04-25 06:31:19,263,6,0
18255,04/24/2020,Martinique,France,2020-04-25 06:31:19,170,14,77
18256,04/24/2020,Maryland,US,2020-04-25 06:31:19,16616,798,0
18257,04/24/2020,Massachusetts,US,2020-04-25 06:31:19,50969,2556,0
18258,04/24/2020,Mayotte,France,2020-04-25 06:31:19,354,4,144
18259,04/24/2020,Michigan,US,2020-04-25 06:31:19,36641,3085,0
18260,04/24/2020,Minnesota,US,2020-04-25 06:31:19,3185,221,0
18261,04/24/2020,Mississippi,US,2020-04-25 06:31:19,5434,209,0
18262,04/24/2020,Missouri,US,2020-04-25 06:31:19,6788,272,0
18263,04/24/2020,Montana,US,2020-04-25 06:31:19,444,14,0
18264,04/24/2020,Montserrat,UK,2020-04-25 06:31:19,11,1,2
18265,04/24/2020,Nebraska,US,2020-04-25 06:31:19,2424,50,0
18266,04/24/2020,Nevada,US,2020-04-25 06:31:19,4398,197,0
18267,04/24/2020,New Brunswick,Canada,2020-04-25 06:31:19,118,0,0
18268,04/24/2020,New Caledonia,France,2020-04-25 06:31:19,18,0,17
18269,04/24/2020,New Hampshire,US,2020-04-25 06:31:19,1720,53,0
18270,04/24/2020,New Jersey,US,2020-04-25 06:31:19,102196,5683,0
18271,04/24/2020,New Mexico,US,2020-04-25 06:31:19,2521,84,0
18272,04/24/2020,New South Wales,Australia,2020-04-25 06:31:19,2982,33,1379
18273,04/24/2020,New York,US,2020-04-25 06:31:19,271590,21411,0
18274,04/24/2020,Newfoundland and Labrador,Canada,2020-04-25 06:31:19,256,3,0
18275,04/24/2020,Ningxia,Mainland China,2020-04-25 06:31:19,75,0,75
18276,04/24/2020,North Carolina,US,2020-04-25 06:31:19,8290,294,0
18277,04/24/2020,North Dakota,US,2020-04-25 06:31:19,748,15,0
18278,04/24/2020,Northern Mariana Islands,US,2020-04-25 06:31:19,14,2,0
18279,04/24/2020,Northern Territory,Australia,2020-04-25 06:31:19,28,0,9
18280,04/24/2020,Northwest Territories,Canada,2020-04-25 06:31:19,5,0,0
18281,04/24/2020,Ohio,US,2020-04-25 06:31:19,15169,690,0
18282,04/24/2020,Oklahoma,US,2020-04-25 06:31:19,3121,188,0
18283,04/24/2020,Ontario,Canada,2020-04-25 06:31:19,14550,862,0
18284,04/24/2020,Oregon,US,2020-04-25 06:31:19,2177,86,0
18285,04/24/2020,Pennsylvania,US,2020-04-25 06:31:19,40208,1747,0
18286,04/24/2020,Prince Edward Island,Canada,2020-04-25 06:31:19,26,0,0
18287,04/24/2020,Puerto Rico,US,2020-04-25 06:31:19,1276,77,0
18288,04/24/2020,Qinghai,Mainland China,2020-04-25 06:31:19,18,0,18
18289,04/24/2020,Quebec,Canada,2020-04-25 06:31:19,22616,1340,0
18290,04/24/2020,Queensland,Australia,2020-04-25 06:31:19,1026,6,738
18291,04/24/2020,Recovered,Canada,2020-04-25 06:31:19,0,0,15149
18292,04/24/2020,Recovered,US,2020-04-25 06:31:19,0,0,99079
18293,04/24/2020,Reunion,France,2020-04-25 06:31:19,412,0,300
18294,04/24/2020,Rhode Island,US,2020-04-25 06:31:19,6699,202,0
18295,04/24/2020,Saint Barthelemy,France,2020-04-25 06:31:19,6,0,6
18296,04/24/2020,Saint Pierre and Miquelon,France,2020-04-25 06:31:19,1,0,0
18297,04/24/2020,Saskatchewan,Canada,2020-04-25 06:31:19,341,4,0
18298,04/24/2020,Shaanxi,Mainland China,2020-04-25 06:31:19,286,3,253
18299,04/24/2020,Shandong,Mainland China,2020-04-25 06:31:19,787,7,767
18300,04/24/2020,Shanghai,Mainland China,2020-04-25 06:31:19,641,7,558
18301,04/24/2020,Shanxi,Mainland China,2020-04-25 06:31:19,197,0,149
18302,04/24/2020,Sichuan,Mainland China,2020-04-25 06:31:19,561,3,558
18303,04/24/2020,Sint Maarten,Netherlands,2020-04-25 06:31:19,73,12,22
18304,04/24/2020,South Australia,Australia,2020-04-25 06:31:19,438,4,331
18305,04/24/2020,South Carolina,US,2020-04-25 06:31:19,5070,157,0
18306,04/24/2020,South Dakota,US,2020-04-25 06:31:19,2040,10,0
18307,04/24/2020,St Martin,France,2020-04-25 06:31:19,38,3,24
18308,04/24/2020,Tasmania,Australia,2020-04-25 06:31:19,207,9,67
18309,04/24/2020,Tennessee,US,2020-04-25 06:31:19,8728,169,0
18310,04/24/2020,Texas,US,2020-04-25 06:31:19,23642,624,0
18311,04/24/2020,Tianjin,Mainland China,2020-04-25 06:31:19,190,3,181
18312,04/24/2020,Tibet,Mainland China,2020-04-25 06:31:19,1,0,1
18313,04/24/2020,Turks and Caicos Islands,UK,2020-04-25 06:31:19,11,1,4
18314,04/24/2020,Utah,US,2020-04-25 06:31:19,3782,39,0
18315,04/24/2020,Vermont,US,2020-04-25 06:31:19,827,44,0
18316,04/24/2020,Victoria,Australia,2020-04-25 06:31:19,1343,16,1172
18317,04/24/2020,Virgin Islands,US,2020-04-25 06:31:19,54,3,0
